codigo,descripcion_producto
7506240639473,Anzuelo para pesca # 14 100 piezas
7506240639480,Anzuelo para pesca # 15 100 piezas
7506240639497,Anzuelo para pesca # 16 100 piezas
7506240639503,Anzuelo para pesca # 18 100 piezas
7506240639510,Anzuelo para pesca # 20 100 piezas
7506240639411,Anzuelo para pesca # 8 100 piezas
7506240639428,Anzuelo para pesca # 9 100 piezas
7506240611080,Arandela de presion de 1/2″
7506240611042,Arandela de presion de 1/4″
7506240611011,Arandela de presion de 1/8″
7506240611035,Arandela de presion de 3/16″
7506240611066,Arandela de presion de 3/8″
44687S,Arandela de presion de 5/16″
7506240611059,Arandela de presion de 5/16″
7506240611028,Arandela de presion de 5/32″
7506240611073,Arandela de presion de 7/16″
44547,Arandela plana de 1/2″
44543,Arandela plana de 1/4″
44543S,Arandela plana de 1/4″
44540,Arandela plana de 1/8″
44542,Arandela plana de 3/16″
44545,Arandela plana de 3/8″
44545S,Arandela plana de 3/8″
44544,Arandela plana de 5/16″
44544S,Arandela plana de 5/16″
44541,Arandela plana de 5/32″
44546,Arandela plana de 7/16″
7501116707713,Arbotante bernini
7501116707690,Arbotante Bounarroti
7506240617600,Arbotante solar con sensor de movimiento 16 leds
7506240609537,Arbotante tipo farol colgante color blanco
7506240609544,Arbotante tipo farol colgante color negro
7501206690253,Arbotante tipo farol soportado color blanco
7501206690260,Arbotante tipo farol soportado color negro
7501206690222,Arbotante tipo globo
7501206690246,Arbotante tipo vaso
7501206640098,Arco calador para segueta 6″ pretul
7501206602201,Arco de solera para segueta 12″ pretul
7501206640012,Arco profesional de solera para segueta 12″
44370,Armella cerrada 17″x 40″
7501206686058,Armella cerrada 18″ x 50″
7501206686065,Armella cerrada 19″ x 60″
44372S,Armella cerrada 19″ x 60″ par
44373S,Armella cerrada 20″ x 70″
7501206686072,Armella cerrada 20″ x 70″
7501206686089,Armella cerrada 21″x 80″
7501206686096,Armella cerrada 22″ x 100″
7501206686102,Armella cerrada 23″ x 110″
7501206652169,Aspersor plastico
7501206652183,Aspersor plastico 1 via
7501206677544,Atomizador de 1 litro
7501206612019,Azadon Lane con mango 54″ 1.6 lb
7501206612033,Azadon lane forjado no.3 con mango 54″ 1.8 lbs
7501206612088,Azadon Lane sin mango 1.7 lb
7501206612095,Azadon Lane sin mango 1.8 lb
7501206659427,Balero para carretilla bolsa con 2 piezas
7501206694398,Bandola con seguro de acero 3/16″
7501206694411,Bandola con seguro de acero 5/16″
7501206694442,Bandola destorcedora de zinc 2″
7501206694459,Bandola destorcedora de zinc 3″
7501206694466,Bandola destorcedora de zinc 3½”
7506240603559,Barreta de punta 1″ x 175 cms
7501206631607,Barreta de punta de 1″ x 150 cm escoplo ancho
7501206631676,Barreta de uña de 3/4″ x 75 cm
7501206619407,Barretas de uña 3/4″ x 105 cm
7506240639336,Bascula mecanica con cucharon capacidad 5 Kg
6240606243,Base para medidor (watthorimetro)
7501206620816,Berbiqui profesional 12″ perilla de madera
7501206613221,Bieldo para paja 3 dientes mango 54″
7506240640165,Bisagra cuadrada de acero latonado cabeza plana en caja 3 1/2″
7501206692325,Bisagra cuadrada de acero latonado cabeza plana en caja 3″
7506240640172,Bisagra cuadrada de acero latonado cabeza plana en caja 4″
7501206669037,Bisagra rectangular de acero latonado 1 1/2″
7501206669020,Bisagra rectangular de acero latonado 1″
7501206669051,Bisagra rectangular de acero latonado 2 1/2″
7501206669044,Bisagra rectangular de acero latonado 2″
7501206669075,Bisagra rectangular de acero latonado 3 1/2″
7501206669068,Bisagra rectangular de acero latonado 3″
7501206669082,Bisagra rectangular de acero latonado 4″
7502211160045,Bolsa rollo 70 x 90 cm negra c/12 pzas.
7506240624547,Bomba destapacaños
7501206613719,Bomba electrica para agua centrifuga 1 HP
7501206613696,Bomba electrica para agua centrifuga 1/2 HP
10067,Bomba extractora de aceite con manivela
10077,Bomba Hidroneumaticas 1/2 HP 24 lt
7506240640240,Bomba manua para inflar balones
7501206640050,Bomba manual para inflar
7501206672327,Bomba para inflar de 23″
7501206691793,Bota jardinera de PCV talla 26
7501206691809,Bota jardinera de PCV talla 27
7501206691816,Bota jardinera de PCV talla 28
7501206691823,Bota jardinera de PCV talla 29
7501206681770,Bote con cinchos de plastico 650 piezas
7506240623090,Bote integral 8 x 8 x 17
7501206646083,Broca alta velocidad 1/2″ Turbo Steel
7501206645956,Broca alta velocidad 1/8″ Turbo Steel
7501206645987,Broca alta velocidad 11/64″ Turbo Steel
7501206646007,Broca alta velocidad 13/64″ Turbo Steel
7501206646021,Broca alta velocidad 15/64″ Turbo Steel
7501206646908,Broca alta velocidad 17/64″ Turbo Steel
7501206646946,Broca alta velocidad 23/64″ Turbo Steel
7501206645932,Broca alta velocidad 3/32″ Turbo Steel
7501206646069,Broca alta velocidad 3/8″ Turbo Steel
7501206646052,Broca alta velocidad 5/16″ Turbo Steel
7501206645970,Broca alta velocidad 5/32″ Turbo Steel
7501206646076,Broca alta velocidad 7/16″ Turbo Steel
7501206646014,Broca alta velocidad 7/32″ Turbo Steel
7501206645949,Broca alta velocidad 7/64″ Turbo Steel
7501206646045,Broca alta velocidad 9/32″ Turbo Steel
7501206645963,Broca alta velocidad 9/64″ Turbo Steel
7501206646038,Broca de alta velocidad 1/4″ Turbo Steel
7501206641347,Broca de alta velocidad 3/4″ Turbo Steel
7501206641330,Broca de alta velocidad 5/8″ Turbo Steel
7501206641323,Broca de alta velocidad 9/16″ Turbo Steel
7501206634561,Broca para concreto 1/2″ x 6″
7501206634486,Broca para concreto 1/4″ x 6″
7501206634462,Broca para concreto 3/16″ x 4
7501206634547,Broca para concreto 3/8″ x 6″
7501206634516,Broca para concreto 5/16″ x 6″
7501206614037,Broca para concreto con sistema directo de insercion (SDS Plus) 1/4″ x 6″
7501206613955,Broca para concreto con sistema directo de insercion (SDS Plus) 3/8″ x 6″
7501206623480,Broca plana de manita 1/2″
7501206625118,Broca plana de manita 3/8″
7501206623527,Broca plana de manita 1″
7501206625071,Broca plana de manita 1/4″
7501206625095,Broca planas de manita 5/16″
7501206622049,Brocha para encalar e impermeabilizar mango plastico 4″
7501206622063,Brocha para encalar e impermeabilizar mango plastico 6″
7501206674932,Brocha usos generales mango plastico 1 1/2″ Pretul
7501206674925,Brocha usos generales mango plastico 1″ Pretul
7501206676929,Brocha usos generales mango plastico 1/2″ Pretul
7501206674956,Brocha usos generales mango plastico 2 1/2″ Pretul
7501206674949,Brocha usos generales mango plastico 2″ Pretul
7501206674963,Brocha usos generales mango plastico 3″ Pretul
7501206674970,Brocha usos generales mango plastico 4″ Pretul
7501206674987,Brocha usos generales mango plastico 5″ Pretul
7501206674994,Brocha usos generales mango plastico 6″ Pretul
55852,Cabecera curva para paneles ranurados
55854,Cabecera curva para paneles ranurados
55855,Cabecera curva para paneles ranurados
55856,Cabecera curva para paneles ranurados
7501206699409,Cable coaxial RG 59 100 m
7506240618812,Cable duplex polarizado bicolor para bocina 100 m 22 AWG
7506240637769,Cable duplex polarizado transparente para bocina 100 m 20 AWG
46055S,Cable THHW-LS color blanco calibre 10 AWG
7501206677308,Cable THHW-LS color blanco calibre 10 AWG
46056S,Cable THHW-LS color blanco calibre 12 AWG
7501206677377,Cable THHW-LS color blanco calibre 12 AWG
7501206677384,Cable THHW-LS color blanco calibre 14 AWG
7501206677261,Cable THHW-LS color negro calibre 10 AWG
7501206677278,Cable THHW-LS color negro calibre 12 AWG
46053S,Cable THHW-LS color negro calibre 14 AWG
7501206677285,Cable THHW-LS color negro calibre 14 AWG
7501206678497,Cable THHW-LS color rojo calibre 14 AWG
46054S,Cable thhw-ls 8 awg color blanco
7501206677292,Cable thhw-ls 8 awg color blanco
7501206658987,Cables pasa corriente 3 m calibre 8 awg
7501206699447,Cadena de paseo para perro # 2.5
7506240610731,Cadena de paseo para perro # 3 tipo victor
7501206699461,Cadena de paseo para perro # 3.5
7506240610755,Cadena de paseo para perro # 4 tipo victor
7506240610762,Cadena de paseo para perro # 4.5
44273,Cadena galvanizada en cubeta 3/8″
7501206696347,Caja 4×4 cuadrada de plastico voltech
7501206658338,Caja 4×4 octagonal reforzada voltech
7501206697955,Caja de acero cuadrada 3×3″ economica voltech
7501206697948,Caja de acero cuadrada 4×4″ economica voltech
7501206661871,Caja para herramienta amplia de 16″ color naranja
7501206656181,Caja para herramienta amplia de 22″ color naranja
7501206696354,Caja plastica tipo chalupa 2 x 4 rectangular
7501206697931,Caja tipo chalupa 2 x 4 economica rectangular
45267,Calentador de agua de deposito gas LP 38 litros
7501206658093,Calentador de agua de inmersion con interruptor 18 L
7501206691076,Camara para llanta de carretilla 16″
7506240622369,Canaleta de 1 via 2 m 10 x 20 mm
7506240622352,Canaleta de 1 via 2 m 12 x 12 mm.
7506240622376,Canaleta de 1 via 2 m 17 x 20 mm.
7506240622383,Canaleta de 1 via 2 m 17 x 35 mm.
7506240622406,Canaleta de 1 via con cinta adhesiva 2 m
7506240622390,Canaleta de 2 vias 2 m
7501206677452,Candado antipalanca 75mm
7501206658291,Candado antipalanca cuerpo zamac 75mm hermex
43326,Candado con cuerpo de hierro de 38mm gancho largo en blister
7501206674307,Candado de hierro en blister 38mm
7501206674383,Candado de hierro en blister 45mm
7501206674390,Candado de hierro en blister 50mm
7506240640370,Candado de hierro 20 mm blister hermex basic
7506240640394,Candado de hierro 25 mm blister hermex basic
7501206663127,Candado de hierro 40 mm blister hermex basic
7501206663134,Candado de hierro 50 mm blister hermex basic
7501206674574,Candado de hierro blister 45mm largo
7501206674581,Candado de hierro blister 50mm largo
7501206678596,Candado hierro en blister 32 mm
7501206678633,Candado hierro blister 32 mm gancho largo
7506240621607,Carda alambre ondulado 8 x 13/16″ para esmeril
7501206675762,Carda de copa alambre grueso 2-3/4″ para taladro
7501206640869,Carda de copa alambre ondulado 5″ para esmeril
7501206603543,Cautin tipo lapiz 30 W con accesorios
7501206610503,Cavador atlas mangos de madera redondos 45″
7501206675908,Cavador hercules hoja remachada mangos de acero 47″
7501206662366,Centro de carga empotrable 2 polos voltech
7501206666906,Cepillo de alambre sin mango 114 pinceles
7501206667910,Cepillo de alambre cerdas acero al carbono 64
7506240636885,Cepillo de uso rudo chico
7506240636892,Cepillo de uso rudo grande
7501206620069,Cepillo estriado para carpintero # 5
7506240636458,Cepillo sanitario con base
7506240636403,Cepillo tipo plancha
7501206677391,Cerradura de barra fija con cilindro exterior llave tradicional
7501206609576,Cerradura de pomo tipo esfera para recamara mecanismo cilindrico laton antiguo
7506240633778,Cerradura de sobreponer para puertas corredizas derecha
7506240633761,Cerradura de sobreponer para puertas corredizas izquierda
7501206677179,Cerradura de sobreponer clasica derecha
7501206677193,Cerradura de sobreponer clasica instala facil der
7501206677186,Cerradura de sobreponer clasica instala-facil izq
7506240629313,Cespol flexible de polietileno sin contra con adaptadores acabado cromado
7506240629337,Cespol flexible de polietileno sin contra con adaptadores color blanco
7501206699591,Cespol flexible tipo “P” para lavabo de 1 1/4″ de polipropileno
7501206699614,Cespol flexible tipo P” para fregadero de 1 1/2″ de polipropileno
7506240611608,Chaleco de seguridad cintas dobles de 3/4″ alta visibilidad  naranja
7506240611615,Chaleco de seguridad cintas dobles de 3/4″ alta visibilidad  verde
7501206602744,Charola para rodillo
7501206655214,Chiflon 4″ de laton
7506240621959,Chupon de hule negro 50-32mm
7501206676486,Cierra puertas hidraulico color aluminio
7506240637165,Cincel de corte frio con grip 7/8″ x 8″
7501206633526,Cincel 3/4″ X 8″
7501206630723,Cincel 5/8″ X 6″
7501206683477,Cincho plastico 20 cm color natural tension 50 lb
44308S,Cincho plastico 30 cm color natural tension 50 lb
7501206683491,Cincho plastico 30 cm color natural tension 50 lb
7501206683842,Cincho plastico 40 cm color natural tension 50 lb
44311S,Cincho plastico 50 cm color natural tension 50 lb
7501206683859,Cincho plastico 50 cm color natural tension 50 lb
7501040303524,Cinta de advertencia “Peligro”
7501040303531,Cinta de advertencia “Prohibido el paso”
7501206626610,Cinta de aislar # 22 9 m pretul
7501206646830,Cinta de aislar # 22 9m negra
7501206626627,Cinta de aislar # 33 18 m pretul
7501206644911,Cinta de aislar # 33 18m negra
7501206646854,Cinta de aislar 18 m x 19 mm amarilla
7501206646885,Cinta de aislar 18 m x 19 mm blanca
7501206646861,Cinta de aislar 18 m x 19 mm roja
7501206646847,Cinta de aislar 18 m x 19 mm verde
7506240612742,Cinta de empaque canela 40 m pretul
7501206648506,Cinta de empaque canela 40m
7501206642337,Cinta de montaje 2.28 m
7501206642344,Cinta de montaje 5 m
7501206695364,Cinta de teflon 1/2″ pretul
7501206679166,Cinta masking tape 50 m ancho 12 mm
7501206679180,Cinta masking tape 50 m ancho 24 mm
7506240612780,Cinta para ducto resistente a altas temperaturas 0.16 mm de espesor 10 m
7501206695371,Cinta sella roscas uso general 7 m 3/4″
7501206648490,Cinta transparente 0.050 mm de espesor 40 m
7501206658680,Clavija blindada 2 polos + tierra
7501206658642,Clavija blindada sin tierra
7501206659441,Clavija de hule
7506240603115,Clavo alfilerillo con cabeza 1″
7506240603108,Clavo alfilerillo con cabeza 3/4″
7506240603092,Clavo alfilerillo con cabeza 5/8″
7506240603146,Clavo alfilerillo sin cabeza 1″
7506240603139,Clavo alfilerillo sin cabeza 3/4″
7506240603122,Clavo alfilerillo sin cabeza 5/8″
44134,-1/4 Clavo negro para concreto 2 1/2″
44134,Clavo negro para concreto 2 1/2″
44133,Clavo negro para concreto 2″
44133S,Clavo negro para concreto 2″ C/3
44135,Clavo negro para concreto 3″
44135,-1/4 Clavo negro para concreto 3″
44153,1/2 Clavo standard con cabeza 2 1/2″.
44154,Clavo standard con cabeza calibre 10.5 3″
44153,Clavo standard con cabeza calibre 12 2 1/2″.
44152,Clavo standard con cabeza calibre 13.5 2″
44149,Clavo standard con cabeza calibre 14.5 1″
44151,Clavo standard con cabeza calibre 14.5 1 1/2″
44156,Clavo standard con cabeza calibre 8 caja 25 Kg 4″
7506240603009,Clavo standard sin cabeza 1 1/2″
7506240603016,Clavo standard sin cabeza 2″
7506240628095,Codo 45° de CPVC de 1″
7506240628071,Codo 45° de CPVC de 1/2″
7506240628088,Codo 45° de CPVC de 3/4″
7506240627425,Codo 45° cobre a cobre 1″
7506240627401,Codo 45° cobre a cobre 1/2″
7506240628040,Codo 90° de CPVC de 1″
7506240628026,Codo 90° de CPVC de 1/2″
7506240627395,Codo 90° reduccion cobre a cobre 1″ x 3/4″
7506240627371,Codo 90° reduccion cobre a cobre 3/4″ x 1/2″
7506240627364,Codo 90° cobre a cobre 1″
7506240627340,Codo 90° cobre a cobre 1/2″
7506240627357,Codo 90° cobre a cobre 3/4″
7506240619345,Codo 90° cobre a rosca externa 1″
7506240619321,Codo 90° cobre a rosca externa 1/2″
7506240619338,Codo 90° cobre a rosca externa 3/4″
7506240619376,Codo 90° cobre a rosca interna 1″
7506240619352,Codo 90° cobre a rosca interna 1/2″
7506240619369,Codo 90° cobre a rosca interna 3/4″
7506240628064,Codo de oreja 90° de CPVC 1/2″
7506240628057,Codo reduccion 90° de CPVC de 3/4″
7506240627418,Codos 45° cobre a cobre 3/4″
7506240627388,Codos 90° reduccion cobre a cobre 1″ x 1/2″
7501116703777,Colgante bola blanca 1 luz niquel
7501206655412,Conector “y” plastico entrada 3/4″ pretul
7501206671740,Conector 1/2″ macho y hembra pretul
7506240619406,Conector cobre a rosca externa 1″
7506240619383,Conector cobre a rosca externa 1/2″
7506240619390,Conector cobre a rosca externa 3/4″
7506240619437,Conector cobre a rosca interna 1″
7506240619413,Conector cobre a rosca interna 1/2″
7506240619420,Conector cobre a rosca interna 3/4″
7501206652022,Conector sencillo 1/2″ hembra de laton maquinado
7501206653876,Conector sencillo 1/2″ macho de laton maquinado
7501206652039,Conectores macho y hembra 1/2″ de laton
7506240630050,Conexion para gas check para regulador 1/4″ x 1/4″
7506240629849,Conexion para gas codo para estufa a 90° de 1/2″ x 1/2″
7506240629832,Conexion para gas codo para estufa a 90° de 3/8″ x 1/2″
7506240629825,Conexion para gas codo para estufa a 90° de 3/8″ x 3/8″
7506240629818,Conexion para gas codo terminal a 90° de 1/2″ x 1/2″
7506240629795,Conexion para gas codo terminal a 90° de 3/8″ x 1/2″
7506240629801,Conexion para gas codo terminal a 90° de 3/8″ x 3/8″
7506240630067,Conexion para gas conector flare soldable 3/8″ x 1/2″
7506240630074,Conexion para gas conector NPT soldable 1/2″ x 3/8″
7506240629955,Conexion para gas niple campana de 1/2″ x 1/2″
7506240629948,Conexion para gas niple campana de 1/2″ x 3/8″
7506240629924,Conexion para gas niple campana de 3/8″ x 1/2″
7506240629931,Conexion para gas niple campana de 3/8″ x 1/4″
7506240629917,Conexion para gas niple campana de 3/8″ x 3/8″
7506240630005,Conexion para gas niple terminal de 1/2″ x 1/2″
7506240629993,Conexion para gas niple terminal de 1/2″ x 3/8″
7506240629979,Conexion para gas niple terminal de 3/8″ x 1/2″
7506240629986,Conexion para gas niple terminal de 3/8″ x 1/4″
7506240629962,Conexion para gas niple terminal de 3/8″ x 3/8″
7506240630036,Conexion para gas niple union de 1/2″ x 1/2″
7506240630012,Conexion para gas niple union de 3/8″ x 3/8″
7506240629900,Conexion para gas tapon hembra 3/8″
7506240629870,Conexion para gas tee terminal centro 3/8″
7506240629863,Conexion para gas tee union de 1/2″
7506240629856,Conexion para gas tee union de 3/8″
7506240629894,Conexion para gas tuerca conica de 1/2″
7506240629887,Conexion para gas tuerca conica de 3/8″
7506240603733,Conexion para gas tuercas izquierda 7/8″
7506240630029,Conexion para gas niple union de 3/8″ x 1/2″
7506240638926,Cono de precaucion de PVC con reflejante 90 cm
7506240613534,Contacto 2 polos mas tierra con 2 puertos USB color marfil. Linea Italiana
7501206658604,Contacto blindado 2 polos + tierra
7501206658598,Contacto blindado sin tierra
7501206659458,Contacto de hule
7501206658567,Contacto de sobreponer duplex 2 polos + tierra linea economica
7501206658581,Contacto de sobreponer sencillo sin tierra linea economica
7501206696798,Contacto de sobreponer triple sin tierra linea economica
7501206690901,Contacto duplex 2 polos mas tierra color marfil. Linea Italiana
7506240626077,Contacto duplex 2 polos + tierra Linea Oslo
7501206656532,Contacto duplex 2 polos 3 hilos linea standard
7501206658635,Contacto reforzado 2 polos + tierra
7501206656587,Contacto sencillo cara de chino linea standard
7501206656570,Contacto sencillo redondo linea standard
7501206697634,Contacto sencillo sin tierra linea economica
7501206690925,Contacto sencillo 2 polos mas tierra color marfil. Linea Italiana
7506240625438,Contacto sencillo polarizado Linea Oslo
7501206699003,Contracanasta de acero inoxidable con tubo de laton
7501206699010,Contracanasta de plastico con tubo de polipropileno
7506240627852,Cople de CPVC de 1″
7506240627838,Cople de CPVC de 1/2″
7506240627845,Cople de CPVC de 3/4″
7506240627869,Cople reduccion 3/4 a 1/2
7506240627548,Cople reduccion bushing cobre a cobre 1″ x 1/2″
7506240627555,Cople reduccion bushing cobre a cobre 1″ x 3/4″
7506240627531,Cople reduccion bushing cobre a cobre 3/4″ x 1/2″
7506240627517,Cople reduccion campana cobre a cobre 1″ x 1/2″
7506240627524,Cople reduccion campana cobre a cobre 1″ x 3/4″
7506240627500,Cople reduccion campana cobre a cobre 3/4″ x 1/2″
7506240627302,Cople cobre a cobre 1″
7506240627296,Cople cobre a cobre 3/4″
7506240600039,Cordon duplex flexible SPT 100 m calibre 12 AWG
7506240600060,Cordon duplex flexible SPT 100 m calibre 18 AWG
7501206628331,Cordon para lentes
7506240635598,Correa para remolque con ganchos 2″ x 5.8m
7501206634325,Cortador de azulejo de 40 cm. (15″) pretul
7501206698679,Cortaperno 24″ cuchilla fabricada en acero al silicio
7501206689097,Cortapernos 12″ pretul
7501206632536,Cuchara para albañil tipo filadelfia 10″ pretul
7501206630952,Cuchara para albañil tipo filadelfia 9″
7501206632529,Cuchara para albañil tipo filadelfia 9″ pretul
7501206690123,Cuchilla para cepillo de carpintero # 4 y # 5
7501206691243,Cuchilla y contra para cepillo de carpintero # 4 y # 5
7506240623892,Cuchillo cebollero mango de madera 5″
7501206645567,Cuchillo curvo para linoleo 8″
7506240623977,Cuchillo de sierra para asado mango de madera
7506240623939,Cuchillos de chef mango de madera 5″
7501206699157,Cuello de cera con guia para W.C.
7501206699164,Cuello de cera sin guia para W.C.
44489,Cuerda de polipropileno de 13 mm
44486,Cuerda de polipropileno de 8 mm
44486,-1/2 Cuerda de polipropileno de 8 mm
7506240635604,Cuerda para remolque con ganchos 5/8″ x 3.5m
7501206631713,Cuña hexagonal para concreto 1″
7501206631706,Cuña hexagonal para concreto 7/8″
7501206645505,Cutter profesional con alma metalica 18 mm
7501206685082,Cutter reforzado con alma metalica 18 mm Pretul
7501206664063,Desarmador (punta fija) de cruz mango de PVC 1/4″ x 4″ Pretul
7501206664070,Desarmador (punta fija) de cruz mango de PVC 1/4″ x 8″ Pretul
7501206663912,Desarmador (punta fija) plano mango de PVC 1/4″ x 4″ Pretul
7501206663943,Desarmador (punta fija) plano mango de PVC 1/4″ x 6″
7501206663950,Desarmador (punta fija) plano mango de PVC 5/16″ x 6″ Pretul
7506240637240,Desbrozadora a gasolina 25 cc mango tipo D
7506240609230,Destapacaños acero galvanizado 1.8 m
7501206695050,Destorcedor de zinc para cable de 1/4″
7501206695029,Destorcedor de zinc para cable de 1/8″
7501206695043,Destorcedor de zinc para cable de 3/16″
7501206695067,Destorcedor de zinc para cable de 5/16″
7501206695036,Destorcedor de zinc para cable de 5/32″
7501206695081,Destorcedor forjado de 1/4″
7501206695104,Destorcedor forjado de 3/8″
7506240621768,Diablo plegable de aluminio capacidad 100 kg
7501206685099,Disco “sable” corte de metal tipo 1 4-1/2″ 1.0 mm
7501206685105,Disco “sable” corte de metal tipo 1 7″ 1.5 mm
7501206674116,Disco corte metal tipo27 diametro 4-1/2″ alto
7501206686164,Disco de diamante rin continuo diametro 4″
7501206686157,Disco de diamante rin continuo diametro 7″
7501206686140,Disco de diamante rin segmentado diametro 7″
7501206674178,Disco desbaste metal tipo27 diametro 7″ alto
7501206674185,Disco desbaste metal tipo27 diametro 4-1/2″ alto
7501206674109,Disco p/corte metale tipo27 diametro 7″ alto
7501206674086,Disco para corte de piedra tipo 27 diametro 4-1/2″
7501206674079,Disco para corte de piedra tipo 27 diametro 7″
7501206674062,Disco para corte de piedra tipo 27 diametro 9″
7501206698785,Divisor (splitter) de 2 salidas
7501206698792,Divisor (splitter) de 3 salidas
7501206698808,Divisor (splitter) de 4 salidas
7501206616550,Electrodo 6013 de 1/8″
7501206616543,Electrodo 6013 de 3/32″
7501206655900,Empaques de hule para manguera medida standard
7506240617068,Escalera de tijera aluminio tipo lll 6 escalones
7506240617044,Escalera tipo tijera 100% aluminio 4 peldaños tipo III 91 kg
7501206603741,Escoba metalica curva 17″ PRETUL
7501206650066,Escoba metalica curva reforzada 18″
7501206659915,Escoba plastica rigida 22″
57051,Escoba tipo abanico chica
57054,Escoba tipo cepillo mediana
7506240610397,Escochebre 9″ cuchilla curva
7501206631577,Escuadra para cantero 16″x24″
7501206625248,Escuadra para carpintero 10″
7501206625224,Escuadra para carpintero 6″
7501206682098,Esmeriladora angular 4 1/2″ industrial 1200 W
7501206634363,Espatula rigida 2″ Pretul
7501206634370,Espatula rigida 3″ Pretul
7501206690666,Extension de acero para rodillo 2.4 m
7501206663752,Extension electrica de uso rudo de 12 m calibre 16
7501206663707,Extension electrica de uso rudo de 2 m calibre 16
7501206663776,Extension electrica de uso rudo de 20 m calibre 16
7501206663714,Extension electrica de uso rudo de 4 m calibre 16
7501206663721,Extension electrica de uso rudo de 6 m calibre 16
7501206663738,Extension electrica de uso rudo de 8 m calibre 16
7501206640180,Extractor de poleas 3 quijadas apertura maxima152 mm
7501206644928,Extractor de tornillos juego de 5 piezas Truper
7506240621836,Faja cinturon de malla talla grande
7506240621492,Faja con tirantes ajustables de malla talla grande
7501206689073,Faja con tirantes ajustables talla grande
6940500303864,Farol cuadros blancos
7501206605523,Flexometro de 3 m en display con 24 piezas. Pretul
7501206605530,Flexometro de 5 m en display con 12 piezas. Pretul
7501206673317,Flexometro Gripper contra impacto 3 m Truper
7501206673324,Flexometro Gripper contra impacto 5 m Truper
7501206633786,Flota de esponja 9 1/2″ acabado aspero
7506240611806,Flotador de polietileno sin varilla para W.C. #5
7506240611813,Flotador de polietileno sin varilla para W.C. #6
7506240611776,Flotador de poliuretano con varilla para W.C. #5
7506240638407,Franela de algodon rollo de 50 m
7506240616351,Fumigador de mochila 15 lts pretul
7506240616375,Fumigador de mochila 20 lts pretul
17501206664831,Fusible 30 A
7501206664872,Fusible 30 a con agarradera voltech
7501206664865,Fusible 60 A reforzado
7506240620242,Gancho doble acabado cromo  Element
7501206649541,Gato de botella de 2 toneladas
7501206649558,Gato de botella de 4 toneladas
7501206660782,Gato hidraulico 2 toneladas reforzado en caja
7501206618806,Gis rojo para tiralineas alta visibilidad
7501206695982,Grapa curva de 6mm para cable coaxial negra. 20 piezas
7501206696040,Grapa curvas para cable coaxial blancas 16 mm bolsa 20
44514S,Grapa para alambre de puas de 1 1/4″ galvanizada
7506240613367,Grapa para alambre de puas de 1 1/4″ galvanizada
44513S,Grapa para alambre de puas de 1″ galvanizada
7506240613350,Grapa para alambre de puas de 1″ galvanizada
7501206696071,Grapa para cable plano 10 mm blanca bolsa 20
7501206696057,Grapa para cable plano 5 mm blanca bolsa 20 pzas
7501206696064,Grapa para cable plano 8 mm blanca bolsa 20 pzas
7506240621737,Grasa lubricante multiusos 450 g
7501206684139,Grasera industrial 14 oz 6000 lb/pulg²
7501206632130,Grifa de dos bocas de 5/8 y 1/2″
21200510083,Guante afelpado trabajo pesado
7501206682869,Guantes de carnaza para argonero puño de seguridad
7501206673164,Guantes de carnaza para argonero puño de seguridad corto
7501206673157,Guantes de carnaza para argonero puño de seguridad largo
7501206682050,Guantes de latex para limpieza puño largo  M
7501206683118,Guantes de limpieza medianos
7501206688076,Guantes de piel de cabra puño ajustado
7501206673126,Guantes hibridos de carnaza y loneta puño de seguridad G
7506240603610,Guardapolvos para puertas color aluminio 100cm de largo
7506240603658,Guardapolvos para puertas color aluminio 120cm de largo
7506240606185,Guia de nylon para cable 10 m
7501206610039,Hacha cazadora 1-1/4 lb mango hickory
7501206612200,Hacha labor entera de 3 lb con mango de encino de 36″
7501206612224,Hacha labor entera 4 lb mango encino
7501206612286,Hacha tipo español de 3 1/2 lb labor entera sin mango
7501206612279,Hacha tipo español de 3 lb labor entera sin mango
7501206621936,Hilo para albañil 165 m
7501206621943,Hilo para albañil 65 m
7506240615613,Hilo para pesca rollo 100 m calibre 0.3 mm
7506240615620,Hilo para pesca rollo 100 m calibre 0.4 mm
7506240615637,Hilo para pesca rollo 100 m calibre 0.5 mm
7506240635543,Hilo para pesca rollo 100 m calibre 0.8 mm
7506240635567,Hilo para pesca rollo 100 m calibre 1 mm
7501206671146,Hilo tipo cruceta para desbrozadora 12 m largo 2.4
7501206671160,Hilo tipo cruceta para desbrozadora 15 m largo 1.6
7501206671153,Hilo tipo cruceta para desbrozadora 15 m largo 2
7501206656617,Interruptor – contacto linea standard
7501206690789,Interruptor 3 vias color marfil. Linea Italiana
7506240625469,Interruptor 3 vias Linea Oslo
7501206696422,Interruptor de seguridad 2 polos 30 a voltech
7501206658543,Interruptor de sobreponer sencillo linea economica
7501206656433,Interruptor duplex Linea Classic
7501206697603,Interruptor para timbre linea economica
7501206690796,Interruptor sencillo color marfil. Linea Italiana
7501206697610,Interruptor sencillo linea economica
7501206656488,Interruptor termomagnetico de 1 polo 20 A
7501206656495,Interruptores termomagneticos 1 polo 30 A
7506240615866,Inversor de corriente dual con puerto USB 750 W
7506240639220,Jerga en rollo 25 m roja
7501206677209,Juego 8 llaves torx tipo navaja pretul
7501206698921,Juego completo de accesorios de plastico para tanque
7506240608097,Juego con desarmadores metalicos de joyero 6
